Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance,ATM_Type,ATM_Onsite_Offsite,ATM_Indoor_Outdoor,ATM_Operating_Status,CCTV_Available,Security_Guard_Present,Shutter_Lock_Present,Location_Type,Urban_Rural,Complaint_Count_7D,Complaint_Count_30D,Complaint_Count_90D,Fraud_Count_7D,Fraud_Count_30D,Fraud_Count_90D,Total_Loss_7D,Total_Loss_30D,Total_Loss_90D,Average_Loss_30D,Withdrawal_Count_7D,Withdrawal_Count_30D,Withdrawal_Amount_30D,ATM_Fraud_Count_30D,Location_Fraud_Count_30D,Local_Fraud_Density,Nearby_ATM_Count,Average_Withdrawal_Amount_30D,Transaction_Velocity_1H,Transaction_Velocity_6H,Transaction_Velocity_24H,Withdrawal_Velocity_24H,future_cashout,future_withdrawal_volume
TXN_20260714_045921,UTR20260714919875,2026-07-14,08:47:05,2026-07-14 08:47:05,1212.03,Credit,UPI,UPI,ICICI Bank,7922f9b3cf82663d,a36e01f06d795359,NONE,Patna,Patna,Bihar,25.619098,85.138565,0,,0,DEV_2391,103.48.231.135,1,30.4,4769.65,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,988,4194,38120500.0,2571,2571,0.6129,12,9089.29,1,3,43,0,0,0.0
TXN_20260714_027392,UTR20260714361364,2026-07-14,08:48:27,2026-07-14 08:48:27,177.7,Transfer,UPI,UPI,ICICI Bank,1cb8684d346cbd22,4d279b71796686fe,NONE,Dumka,Dumka,Jharkhand,24.255173,87.239183,0,,0,DEV_2217,103.141.205.61,1,58.1,5107.25,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,988,4194,38120500.0,2571,2571,0.6129,12,9089.29,0,1,16,0,0,0.0
TXN_20260714_020632,UTR20260714661458,2026-07-14,08:48:48,2026-07-14 08:48:48,1036.39,Credit,POS/Card,POS/Card,State Bank of India,641d82e641318ccc,098e0f774fda817c,NONE,Nalanda,Nalanda,Bihar,25.159104,85.442735,0,,0,DEV_7393,103.124.58.79,1,35.3,8048.01,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,988,4194,38120500.0,2571,2571,0.6129,12,9089.29,2,4,15,0,0,0.0
TXN_20260714_032589,UTR20260714318790,2026-07-14,08:49:15,2026-07-14 08:49:15,5000.0,Debit,ATM,ATM,Kotak Mahindra Bank,d7a62bde7f605005,db5414fc205d606f,ATM_KOL_0024,Kolkata,Kolkata,West Bengal,22.578453,88.375139,0,,0,DEV_8132,103.161.130.59,1,16.7,8780.59,Brown-Label,Onsite,Outdoor,Active,True,True,True,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,988,4194,38120500.0,2571,2571,0.6129,12,9089.29,0,1,1,1,0,0.0
TXN_20260714_025162,UTR20260714551165,2026-07-14,08:49:20,2026-07-14 08:49:20,2000.0,Debit,ATM,ATM,State Bank of India,6f747de834b8c3b8,0c6641a95e6a1f06,ATM_NAL_0418,Nalanda,Nalanda,Bihar,25.127504,85.439943,0,,0,DEV_8700,103.50.248.235,1,85.6,5083.47,White-Label,Offsite,Indoor,Active,True,False,True,Railway_Station,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,989,4195,38125500.0,2571,2571,0.6127,12,9088.32,1,1,1,1,0,0.0
TXN_20260714_030894,UTR20260714671730,2026-07-14,08:49:40,2026-07-14 08:49:40,2960.15,Credit,Online,Online,ICICI Bank,fdd2df45d0bbde20,2977e90900aca281,NONE,Patna,Patna,Bihar,25.56017,85.130495,0,,0,DEV_3871,103.228.92.152,1,33.6,56296.94,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4196,38127500.0,2571,2571,0.6126,12,9086.63,2,4,44,0,0,0.0
TXN_20260714_021529,UTR20260714684533,2026-07-14,08:49:47,2026-07-14 08:49:47,1901.08,Debit,UPI,UPI,IndusInd Bank,4c3371c7769021ee,2497c521ab12eb8b,NONE,Dumka,Dumka,Jharkhand,24.296856,87.224106,0,,0,DEV_3954,103.104.140.177,1,12.0,32540.21,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4196,38127500.0,2571,2571,0.6126,12,9086.63,1,2,17,0,0,0.0
TXN_20260714_014416,UTR20260714173974,2026-07-14,08:50:25,2026-07-14 08:50:25,1660.59,Credit,UPI,UPI,ICICI Bank,ef4726df7b00d636,c7103e8dbfd40236,NONE,Kolkata,Kolkata,West Bengal,22.585768,88.371655,0,,0,DEV_1106,103.136.103.40,1,12.2,2974.9,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4196,38127500.0,2571,2571,0.6126,12,9086.63,3,9,50,0,0,0.0
TXN_20260714_047091,UTR20260714627072,2026-07-14,08:53:02,2026-07-14 08:53:02,2480.83,Transfer,UPI,UPI,Canara Bank,76e295ec61d1202a,58ee257dfd540b6e,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.449404,77.00002,0,,0,DEV_1267,103.191.210.135,1,50.1,2090.25,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4196,38127500.0,2571,2571,0.6126,12,9086.63,0,1,15,0,0,0.0
TXN_20260714_020620,UTR20260714632432,2026-07-14,08:55:44,2026-07-14 08:55:44,2573.99,Transfer,UPI,UPI,State Bank of India,c7f67611f15dd3a1,e522fc0c245e2e13,NONE,Mathura,Mathura,Uttar Pradesh,27.472657,77.667937,0,,0,DEV_6954,103.209.73.103,1,64.3,3659.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4196,38127500.0,2571,2571,0.6126,12,9086.63,0,4,19,0,0,0.0
TXN_20260714_024142,UTR20260714323985,2026-07-14,08:56:17,2026-07-14 08:56:17,758.27,Transfer,UPI,UPI,State Bank of India,79205136ea12f1e8,4ba877a1d36d56f2,NONE,Patna,Patna,Bihar,25.593631,85.134697,0,,0,DEV_3417,103.58.73.222,1,122.1,6273.55,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4196,38127500.0,2571,2571,0.6126,12,9086.63,3,5,45,0,0,0.0
TXN_20260714_048977,UTR20260714518048,2026-07-14,08:57:04,2026-07-14 08:57:04,420.25,Transfer,Online,Online,Punjab National Bank,c2003918137f6868,e068093a92633018,NONE,Punahana,Nuh,Haryana,27.851415,77.192952,0,,0,DEV_1284,103.133.43.31,1,39.4,4232.45,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4196,38127500.0,2571,2571,0.6126,12,9086.63,1,2,15,0,0,0.0
TXN_20260714_042967,UTR20260714953646,2026-07-14,09:00:31,2026-07-14 09:00:31,147.37,Debit,UPI,UPI,State Bank of India,29a7e8360857bdaa,d0c632c7c9f1bb8f,NONE,Patna,Patna,Bihar,25.618207,85.121632,0,,0,DEV_8853,103.204.224.30,1,10.8,3300.66,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,988,4196,38127500.0,2571,2571,0.6126,12,9086.63,4,6,46,0,0,0.0
TXN_20260714_006011,UTR20260714827497,2026-07-14,09:01:02,2026-07-14 09:01:02,10000.0,Debit,ATM,ATM,Kotak Mahindra Bank,c097166fdf478d95,9e61520faaea1900,ATM_PAT_0006,Patna,Patna,Bihar,25.519543,85.178637,0,,0,DEV_9222,103.78.46.15,1,12.4,43065.75,White-Label,Onsite,Outdoor,Active,True,True,True,Residential,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,988,4196,38127500.0,2571,2571,0.6126,12,9086.63,0,0,0,0,0,0.0
TXN_20260714_013136,UTR20260714403892,2026-07-14,09:01:40,2026-07-14 09:01:40,1000.0,Debit,ATM,ATM,HDFC Bank,04c532c4dc257e9d,5384c1eac09d657a,ATM_DEL_0532,Delhi,Central Delhi,Delhi,28.564825,77.226904,0,,0,DEV_7233,103.176.144.202,1,20.7,8483.23,Bank-Owned,Offsite,Outdoor,Active,True,True,False,Shopping_Mall,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,989,4197,38137500.0,2571,2571,0.6124,12,9086.85,0,0,0,0,0,0.0
TXN_20260714_012520,UTR20260714115207,2026-07-14,09:05:37,2026-07-14 09:05:37,569.37,Credit,UPI,UPI,State Bank of India,f0f7b769373b8394,fb7a65c5be522a6e,NONE,Nalanda,Nalanda,Bihar,25.134447,85.431215,0,,0,DEV_4415,103.212.38.56,1,32.8,5860.56,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4197,38133500.0,2571,2571,0.6124,12,9085.89,1,5,16,0,0,0.0
TXN_20260714_042243,UTR20260714832788,2026-07-14,09:05:55,2026-07-14 09:05:55,275.68,Debit,UPI,UPI,State Bank of India,b7d9273201d557bf,83561490509e3fa6,NONE,Delhi,Central Delhi,Delhi,28.612095,77.1831,0,,0,DEV_7273,103.153.247.228,1,21.6,23867.28,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4197,38133500.0,2571,2571,0.6124,12,9085.89,2,10,63,0,0,0.0
TXN_20260714_016919,UTR20260714878892,2026-07-14,09:07:31,2026-07-14 09:07:31,2368.51,Debit,UPI,UPI,HDFC Bank,d6973b70969f3482,181299efa1341d13,NONE,Patna,Patna,Bihar,25.561384,85.132001,0,,0,DEV_9575,103.184.63.20,1,45.5,1569.35,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4197,38133500.0,2571,2571,0.6124,12,9085.89,5,7,47,0,0,0.0
TXN_20260714_020819,UTR20260714380550,2026-07-14,09:08:46,2026-07-14 09:08:46,500.0,Debit,ATM,ATM,Kotak Mahindra Bank,147d55233c71e299,02dc0ba165cd3f5d,ATM_KAM_0387,Kaman,Bharatpur,Rajasthan,27.599065,77.25548,0,,0,DEV_8571,103.71.201.128,1,60.7,8840.13,Brown-Label,Offsite,Indoor,Active,True,True,False,Shopping_Mall,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,990,4197,38133500.0,2571,2571,0.6124,12,9085.89,0,0,1,1,0,0.0
TXN_20260714_027569,UTR20260714481979,2026-07-14,09:10:07,2026-07-14 09:10:07,703.73,Transfer,UPI,UPI,ICICI Bank,103080434692479a,615bdb11ad454a98,NONE,Patna,Patna,Bihar,25.590226,85.133384,0,,0,DEV_3716,103.160.221.97,1,18.9,8150.19,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,991,4198,38134000.0,2571,2571,0.6123,12,9083.85,6,8,48,0,0,0.0
TXN_20260714_018130,UTR20260714855230,2026-07-14,09:10:10,2026-07-14 09:10:10,10000.0,Debit,ATM,ATM,Bank of Baroda,6c4e5dc123e6bc41,b13eed6f6d19c1b3,ATM_DHA_0568,Dhanbad,Dhanbad,Jharkhand,23.809662,86.415765,0,,0,DEV_5918,103.238.150.100,1,13.5,2697.19,Brown-Label,Offsite,Indoor,Active,True,False,False,Market,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,991,4198,38134000.0,2571,2571,0.6123,12,9083.85,0,0,0,0,0,0.0
TXN_20260714_021371,UTR20260714549530,2026-07-14,09:10:38,2026-07-14 09:10:38,219.89,Debit,POS/Card,POS/Card,HDFC Bank,6ddae75db1ef936a,9d05a0ba2d1ff182,NONE,Kolkata,Kolkata,West Bengal,22.563323,88.382598,0,,0,DEV_7972,103.86.82.96,1,21.0,10257.02,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,992,4199,38144000.0,2571,2571,0.6121,12,9084.07,3,10,50,0,0,0.0
TXN_20260714_018080,UTR20260714570499,2026-07-14,09:12:57,2026-07-14 09:12:57,631.27,Debit,UPI,UPI,State Bank of India,df5fe863f7fa0082,e8414f566bcdaa4e,NONE,Howrah,Howrah,West Bengal,22.602332,88.246205,0,,0,DEV_3222,103.72.84.24,1,77.6,21630.66,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,992,4199,38144000.0,2571,2571,0.6121,12,9084.07,0,0,6,0,0,0.0
TXN_20260714_019354,UTR20260714207857,2026-07-14,09:14:44,2026-07-14 09:14:44,1669.53,Transfer,UPI,UPI,State Bank of India,43de2b706c898f02,74ef7e2d7ef902ed,NONE,Mathura,Mathura,Uttar Pradesh,27.498505,77.671894,0,,0,DEV_9236,103.215.193.191,1,13.8,9473.04,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,992,4199,38144000.0,2571,2571,0.6121,12,9084.07,1,4,19,0,0,0.0
TXN_20260714_047056,UTR20260714433579,2026-07-14,09:18:34,2026-07-14 09:18:34,3000.0,Debit,ATM,ATM,State Bank of India,58911876b7ab3de4,2b3098137afed3e9,ATM_DEL_0034,Delhi,Central Delhi,Delhi,28.629197,77.18252,0,,0,DEV_5171,103.241.246.220,1,15.2,1881.27,Bank-Owned,Onsite,Indoor,Active,True,True,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,992,4199,38144000.0,2571,2571,0.6121,12,9084.07,0,0,1,1,0,0.0
TXN_20260714_013937,UTR20260714767573,2026-07-14,09:18:51,2026-07-14 09:18:51,5000.0,Debit,ATM,ATM,Union Bank of India,0e6215cba0445aa9,67d7c4122b6077cc,ATM_DHA_0397,Dhanbad,Dhanbad,Jharkhand,23.757103,86.470748,0,,0,DEV_9086,103.60.201.133,1,62.4,14828.89,Bank-Owned,Offsite,Indoor,Active,True,True,False,Market,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,993,4200,38147000.0,2571,2571,0.612,12,9082.62,0,0,0,0,0,0.0
TXN_20260714_022757,UTR20260714412481,2026-07-14,09:21:14,2026-07-14 09:21:14,43188.63,Debit,Branch,Branch,ICICI Bank,62277b85caee9b81,0a6d7501a0a19369,NONE,Alwar,Alwar,Rajasthan,27.525931,76.616067,0,,0,DEV_7751,103.85.228.161,1,22.7,374.32,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,994,4201,38152000.0,2571,2571,0.6119,12,9081.65,2,12,51,0,0,0.0
TXN_20260714_039900,UTR20260714977605,2026-07-14,09:32:48,2026-07-14 09:32:48,1000.0,Debit,ATM,ATM,Canara Bank,e2e6e53d7ca4a14c,097fd8334bf046cc,ATM_KOL_0351,Kolkata,Kolkata,West Bengal,22.612616,88.31146,0,,0,DEV_6204,103.108.20.37,1,40.2,13049.3,Bank-Owned,Offsite,Outdoor,Active,True,False,False,Shopping_Mall,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,994,4201,38152000.0,2571,2571,0.6119,12,9081.65,0,0,0,0,0,0.0
TXN_20260714_021810,UTR20260714578736,2026-07-14,09:38:27,2026-07-14 09:38:27,3176.0,Transfer,Online,Online,HDFC Bank,8abf28ea51df4880,a76fdeaa4ee212c7,NONE,Alwar,Alwar,Rajasthan,27.577586,76.626466,0,,0,DEV_8158,103.162.179.226,1,88.4,1975.6,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,995,4201,38152000.0,2571,2571,0.6119,12,9081.65,1,13,52,0,0,0.0
TXN_20260714_008450,UTR20260714676684,2026-07-14,09:40:09,2026-07-14 09:40:09,10000.0,Debit,ATM,ATM,IndusInd Bank,43ea565ce2b5185e,74764b9d647441dc,ATM_BHA_0022,Bharatpur,Bharatpur,Rajasthan,27.20806,77.545232,0,,0,DEV_1488,103.151.187.132,1,14.1,16489.68,Bank-Owned,Offsite,Indoor,Active,True,True,True,Bus_Stand,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,995,4201,38152000.0,2571,2571,0.6119,12,9081.65,0,0,1,1,0,2000.0
TXN_20260714_002589,UTR20260714428750,2026-07-14,09:41:50,2026-07-14 09:41:50,1000.0,Debit,ATM,ATM,State Bank of India,73f6d59da681b0bf,f45c73719ae8f18a,ATM_KOL_0026,Kolkata,Kolkata,West Bengal,22.584991,88.380243,0,,0,DEV_4184,103.31.174.236,1,25.0,6945.8,White-Label,Offsite,Indoor,Active,True,True,False,Railway_Station,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,996,4202,38162000.0,2571,2571,0.6117,12,9081.87,0,0,0,0,1,35000.0
TXN_20260714_020934,UTR20260714213263,2026-07-14,09:43:49,2026-07-14 09:43:49,8276.66,Debit,Online,Online,Union Bank of India,07941ce4f483c02d,88c57491d0548e50,NONE,Bharatpur,Bharatpur,Rajasthan,27.209911,77.472019,0,,0,DEV_8142,103.246.190.10,1,38.3,18424.09,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,997,4203,38163000.0,2571,2571,0.6116,12,9079.94,0,5,36,0,0,0.0
TXN_20260714_016984,UTR20260714418479,2026-07-14,09:45:13,2026-07-14 09:45:13,1390.69,Credit,UPI,UPI,Canara Bank,8e1d16becc7613c1,7af732db36439422,NONE,Alwar,Alwar,Rajasthan,27.563595,76.644823,0,,0,DEV_6324,103.144.26.31,1,53.6,17612.07,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,997,4203,38163000.0,2571,2571,0.6116,12,9079.94,2,14,53,0,0,0.0
TXN_20260714_040237,UTR20260714838865,2026-07-14,09:46:37,2026-07-14 09:46:37,2316.02,Transfer,Online,Online,Axis Bank,5b8bd43363f842dd,186686bfef1b3cb1,NONE,Kaman,Bharatpur,Rajasthan,27.650022,77.261034,0,,0,DEV_6775,103.210.84.2,1,12.7,2088.99,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,997,4203,38163000.0,2571,2571,0.6116,12,9079.94,0,6,19,0,0,0.0
TXN_20260714_047963,UTR20260714947787,2026-07-14,09:48:23,2026-07-14 09:48:23,2525.85,Debit,Online,Online,Axis Bank,9b2bf0de4af2f6e5,62b873bff6a1bae0,NONE,Deoghar,Deoghar,Jharkhand,24.488706,86.652587,0,,0,DEV_2506,103.241.147.210,1,42.6,99372.06,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,997,4202,38161000.0,2571,2571,0.6117,12,9081.63,0,1,13,0,0,0.0
TXN_20260714_003557,UTR20260714138781,2026-07-14,09:52:02,2026-07-14 09:52:02,1674.33,Credit,UPI,UPI,Axis Bank,3c61c6fc9a84a130,8a11387c4c0a4949,NONE,Jaipur,Jaipur,Rajasthan,26.874291,75.787678,0,,0,DEV_8252,103.16.208.37,1,20.1,10314.85,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,997,4201,38159000.0,2571,2571,0.6119,12,9083.31,0,1,11,0,0,0.0
TXN_20260714_008997,UTR20260714427298,2026-07-14,09:56:52,2026-07-14 09:56:52,6221.46,Transfer,Branch,Branch,Bank of Baroda,2498488d9357a858,b332916ce42b8163,NONE,Alwar,Alwar,Rajasthan,27.555968,76.630407,0,,0,DEV_7324,103.209.145.249,1,67.9,904.16,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,997,4201,38159000.0,2571,2571,0.6119,12,9083.31,3,15,54,0,0,0.0
TXN_20260714_035144,UTR20260714617309,2026-07-14,09:58:46,2026-07-14 09:58:46,500.0,Debit,ATM,ATM,State Bank of India,94a8f3e19211f59e,8a68eb2f6cb1f1ef,ATM_ALW_0032,Alwar,Alwar,Rajasthan,27.553081,76.659828,0,,0,DEV_2511,103.75.135.115,2,20.9,8024.62,White-Label,Offsite,Outdoor,Active,True,True,False,Market,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,997,4200,38157000.0,2571,2571,0.612,12,9085.0,0,0,0,0,0,0.0
TXN_20260714_020973,UTR20260714595520,2026-07-14,10:00:43,2026-07-14 10:00:43,500.0,Debit,ATM,ATM,Bank of Baroda,7cc04225b7c4e1b9,0979d408c37b5a01,ATM_ALW_0349,Alwar,Alwar,Rajasthan,27.523643,76.64634,0,,0,DEV_9238,103.136.233.144,1,39.5,7708.81,Bank-Owned,Onsite,Indoor,Active,True,True,True,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,998,4201,38157500.0,2571,2571,0.6119,12,9082.96,0,0,0,0,0,2000.0
TXN_20260714_037339,UTR20260714393551,2026-07-14,10:03:13,2026-07-14 10:03:13,332.12,Transfer,UPI,UPI,HDFC Bank,ce2b691d56b23185,aa99bf81c6757f01,NONE,Mathura,Mathura,Uttar Pradesh,27.479372,77.676291,0,,0,DEV_2491,103.183.159.2,1,107.1,5185.76,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,998,4202,38158000.0,2571,2571,0.6117,12,9080.91,1,5,19,0,0,0.0
TXN_20260714_005444,UTR20260714984289,2026-07-14,10:04:25,2026-07-14 10:04:25,2450.72,Credit,Branch,Branch,Axis Bank,d5bd9dfbe1b37935,a18b0dfa038db363,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.26488,87.867503,0,,0,DEV_5182,103.225.38.106,1,14.1,4784.8,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,998,4202,38158000.0,2571,2571,0.6117,12,9080.91,0,0,7,0,0,0.0
TXN_20260714_029510,UTR20260714434582,2026-07-14,10:05:16,2026-07-14 10:05:16,197.21,Credit,UPI,UPI,Union Bank of India,7ad40a5042e8a4b7,d0cfdb43a0f6b218,NONE,Patna,Patna,Bihar,25.589595,85.144278,0,,0,DEV_5958,103.172.132.118,1,30.2,7369.68,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,998,4202,38158000.0,2571,2571,0.6117,12,9080.91,2,9,47,0,0,0.0
TXN_20260714_031343,UTR20260714927321,2026-07-14,10:07:16,2026-07-14 10:07:16,18879.67,Credit,Branch,Branch,State Bank of India,e9358b581a393c76,fb5b40519c1337e5,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.224148,87.872877,0,,0,DEV_6290,103.86.210.206,1,24.5,12134.6,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,998,4202,38158000.0,2571,2571,0.6117,12,9080.91,1,1,8,0,0,0.0
TXN_20260714_016100,UTR20260714936355,2026-07-14,10:07:22,2026-07-14 10:07:22,5000.0,Debit,ATM,ATM,State Bank of India,b67603090b85d3d0,2e9b43dcf36b5af5,ATM_PAT_0057,Patna,Patna,Bihar,25.609222,85.153216,0,,0,DEV_3318,103.44.64.83,1,42.3,14791.18,Bank-Owned,Onsite,Indoor,Active,True,True,True,Bus_Stand,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,998,4202,38158000.0,2571,2571,0.6117,12,9080.91,0,0,0,0,0,0.0
TXN_20260714_032320,UTR20260714429677,2026-07-14,10:16:39,2026-07-14 10:16:39,1839.7,Transfer,POS/Card,POS/Card,ICICI Bank,023eb9ca4bfa3b8c,47d2f997ff85b93a,NONE,Mathura,Mathura,Uttar Pradesh,27.445919,77.645878,0,,0,DEV_3012,103.176.174.41,1,124.8,13606.39,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,999,4203,38163000.0,2571,2571,0.6116,12,9079.94,1,6,19,0,0,0.0
TXN_20260714_048931,UTR20260714896196,2026-07-14,10:21:49,2026-07-14 10:21:49,442.67,Transfer,UPI,UPI,Bank of Baroda,2d6ae702ce4f308f,be011f41965c365d,NONE,Delhi,Central Delhi,Delhi,28.598078,77.196822,0,,0,DEV_9648,103.128.106.8,1,29.9,7112.09,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,999,4201,38157000.0,2571,2571,0.6119,12,9082.84,0,9,57,0,0,0.0
TXN_20260714_038217,UTR20260714358777,2026-07-14,10:23:45,2026-07-14 10:23:45,2000.0,Debit,ATM,ATM,Punjab National Bank,e18525dd0355e985,e2c1826d35f3fb72,ATM_BHA_0307,Bharatpur,Bharatpur,Rajasthan,27.315326,77.440075,0,,0,DEV_2160,103.240.202.26,1,87.6,2224.07,White-Label,Onsite,Outdoor,Active,True,False,True,Highway,Semi-Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,999,4200,38152000.0,2571,2571,0.612,12,9083.81,0,0,0,0,0,5000.0
TXN_20260714_041002,UTR20260714155733,2026-07-14,10:25:03,2026-07-14 10:25:03,1680.95,Transfer,UPI,UPI,Bank of Baroda,13bd20671143f621,5441a264077de247,NONE,Bharatpur,Bharatpur,Rajasthan,27.23141,77.552348,0,,0,DEV_4388,103.219.139.196,1,14.0,10815.95,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,1000,4201,38154000.0,2571,2571,0.6119,12,9082.12,1,4,34,0,0,0.0
TXN_20260714_039664,UTR20260714636490,2026-07-14,10:25:09,2026-07-14 10:25:09,88.73,Transfer,UPI,UPI,State Bank of India,1dfce2ace75bd2e4,50f21d1007ff6092,NONE,Patna,Patna,Bihar,25.599059,85.120669,0,,0,DEV_8878,103.101.198.227,1,35.4,10829.37,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,630,2571,3795,630,2571,3795,27324965.76,107067597.03,157412437.05,41644.34,1000,4201,38154000.0,2571,2571,0.6119,12,9082.12,1,10,47,0,0,0.0
